"ID DEPATAMENTO","DEPARTAMENTO","ID MUNICIPIO","MUNICIPIO","ID LOCALIDAD","LOCALIDAD","AÑO SERVICIO","MES SERVICIO","ENERGÍA ACTIVA","ENERGÍA REACTIVA","POTENCIA MÁXIMA","DÍA DE DEMANDA MÁXIMA","FECHA DE DEMANDA MÁXIMA","PROMEDIO DIARIO EN HORAS"
"19","CAUCA","19809","TIMBIQUÍ","19809014","CHACÓN (TIMBIQUÍ - CAUCA)","2021","06","4,179","1,136","28.46","lunes","2021 Jun 28 08:00:00 PM","5.58"
"19","CAUCA","19809","TIMBIQUÍ","19809010","COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA)","2021","06","4,504","1,712","36.16","jueves","2021 Jun 03 07:15:00 PM","5.06"
"19","CAUCA","19809","TIMBIQUÍ","19809003","COTEJE (TIMBIQUÍ - CAUCA)","2021","06","7,137","4,191","33.88","miércoles","2021 Jun 30 07:00:00 PM","8.21"
"19","CAUCA","19809","TIMBIQUÍ","19809026","LOS BRAZOS (TIMBIQUÍ - CAUCA)","2021","06","3,521","682","46.54","sábado","2021 Jun 05 07:45:00 PM","3.03"
"19","CAUCA","19809","TIMBIQUÍ","19809023","PUERTO SAIJA (TIMBIQUÍ - CAUCA)","2021","06","15,392","5,516","166.85","domingo","2021 Jun 13 08:15:00 PM","4.53"
"19","CAUCA","19809","TIMBIQUÍ","19809007","SAN JOSÉ (TIMBIQUÍ - CAUCA)","2021","06","7,047","4,288","40.94","domingo","2021 Jun 20 06:45:00 PM","6.51"
"19","CAUCA","19809","TIMBIQUÍ","19809008","SANTA MARÍA (TIMBIQUÍ - CAUCA)","2021","06","10,462","4,312","66.5","sábado","2021 Jun 19 07:45:00 PM","6.37"
"27","CHOCÓ","27006","ACANDÍ","27006000","ACANDÍ (ACANDÍ - CHOCÓ)","2021","06","553,208","210,812","1,179.2","martes","2021 Jun 29 08:00:00 PM","21.39"
"27","CHOCÓ","27006","ACANDÍ","27006003","CAPURGANÁ (ACANDÍ - CHOCO)","2021","06","282,317","98,813","750.46","domingo","2021 Jun 13 10:15:00 PM","17.25"
"27","CHOCÓ","27006","ACANDÍ","27006007","SAN FRANCISCO (ACANDÍ - CHOCÓ)","2021","06","20,512","7,599","117.17","sábado","2021 Jun 12 07:30:00 PM","7.53"
"27","CHOCÓ","27025","ALTO BAUDÓ (PIE DE PATO)","27025000","CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ)","2021","06","46,537","14,670","109.91","lunes","2021 Jun 28 07:30:00 PM","23.58"
"27","CHOCÓ","27075","BAHÍA SOLANO (MUTIS)","27075000","CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ)","2021","06","638,399","234,941","1,239.92","jueves","2021 Jun 10 07:00:00 PM","23.51"
"27","CHOCÓ","27075","BAHÍA SOLANO (MUTIS)","27075001","CUPICA (BAHÍA SOLANO - CHOCÓ)","2021","06","56,613","20,817","136.68","jueves","2021 Jun 24 07:45:00 PM","23.36"
"27","CHOCÓ","27075","BAHÍA SOLANO (MUTIS)","27075002","EL VALLE (BAHÍA SOLANO - CHOCÓ)","2021","06","148,007","60,770","325.78","martes","2021 Jun 08 07:15:00 PM","23.52"
"27","CHOCÓ","27077","BAJO BAUDÓ (PIZARRO)","27077905","BUENAVISTA (BAJO BAUDÓ (PIZARRO) - CHOCÓ)","2021","06","5,274","863","25.15","sábado","2021 Jun 19 07:00:00 PM","8.08"
"27","CHOCÓ","27077","BAJO BAUDÓ (PIZARRO)","27077000","PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ)","2021","06","192,293","92,453","373.82","jueves","2021 Jun 03 07:15:00 PM","23.59"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099000","BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ)","2021","06","89,218","26,542","246.51","martes","2021 Jun 29 07:30:00 PM","17.17"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099002","LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ)","2021","06","12,198","5,787","57.6","martes","2021 Jun 01 02:15:00 PM","10.6"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099005","NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ)","2021","06","11,897","3,596","60.8","miércoles","2021 Jun 30 08:45:00 PM","72.4"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099008","PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO)","2021","06","13,748","3,748","69.6","sábado","2021 Jun 19 07:30:00 PM","7.48"
"27","CHOCÓ","27250","EL LITORAL DEL SAN JUAN","27250000","SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ)","2021","06","71,708","39,399","170.15","sábado","2021 Jun 19 11:30:00 PM","18.49"
"27","CHOCÓ","27372","JURADÓ","27372000","JURADÓ (JURADÓ - CHOCÓ)","2021","06","150,303","68,540","289.44","lunes","2021 Jun 28 07:30:00 PM","23.57"
"27","CHOCÓ","27425","MEDIO ATRATO (BETÉ)","27425000","BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ)","2021","06","19,853","10,197","76","sábado","2021 Jun 12 08:00:00 PM","12.15"
"27","CHOCÓ","27495","NUQUÍ","27495001","ARUSÍ (NUQUÍ - CHOCO)","2021","06","10,799","5,055","48","martes","2021 Jun 29 07:15:00 PM","9.57"
"27","CHOCÓ","27495","NUQUÍ","27495912","COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ)","2021","06","7,572","2,492","11.6","lunes","2021 Jun 29 12:45:00 AM","23.45"
"27","CHOCÓ","27495","NUQUÍ","27495000","NUQUÍ (NUQUÍ - CHOCÓ)","2021","06","229,898","69,451","468.86","martes","2021 Jun 29 07:30:00 PM","23.56"
"27","CHOCÓ","27495","NUQUÍ","27495011","PUERTO JAGUA (NUQUÍ - CHOCÓ)","2021","06","919","389","3.84","martes","2021 Jun 15 07:45:00 PM","10.18"
"27","CHOCÓ","27001","QUIBDÓ","27001029","TAGACHI (QUIBDÓ - CHOCÓ)","2021","06","8,794","3,002","41.09","sábado","2021 Jun 12 01:15:00 PM","8.41"
"27","CHOCÓ","27800","UNGUÍA","27800001","BALBOA (UNGUÍA - CHOCÓ)","2021","06","20,048","8,075","88.04","sábado","2021 Jun 05 06:45:00 PM","10.05"
"27","CHOCÓ","27800","UNGUÍA","27800005","TITUMATE (UNGUÍA - CHOCÓ)","2021","06","15,235","4,545","89.41","sábado","2021 Jun 19 09:45:00 PM","7.51"
"27","CHOCÓ","27800","UNGUÍA","27800000","UNGUÍA (UNGUÍA - CHOCÓ)","2021","06","375,976","132,286","868.56","miércoles","2021 Jun 16 08:00:00 PM","21.12"
"91","AMAZONAS","91001","LETICIA","91001000","LETICIA (LETICIA - AMAZONAS)","2021","05","3,349,573","1,068,525","6,642.57","viernes","2021 May 21 02:45:00 PM","24"
"91","AMAZONAS","91540","PUERTO NARIÑO","91540000","PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS)","2021","05","104,516","36,339","210.32","miércoles","2021 May 05 07:15:00 PM","24"
"91","AMAZONAS","91798","TARAPACÁ (ANM)","91798000","TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS)","2021","05","24,043","10,115","90.62","sábado","2021 May 29 07:15:00 PM","10.22"
"5","ANTIOQUIA","5873","VIGÍA DEL FUERTE","5873002","VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA)","2021","05","3,997","294","35.17","miércoles","2021 May 19 07:00:00 PM","5.18"
"5","ANTIOQUIA","5873","VIGÍA DEL FUERTE","5873000","VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA)","2021","05","84,101","36,704","313.28","sábado","2021 May 30 12:00:00 AM","9.49"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88001","SAN ANDRÉS","88001000","SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA)","2021","05","16,801,471","4,795,680","28,744.52","viernes","2021 May 21 03:15:00 PM","24"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001007","ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR)","2021","05","15,612","8,376","142.5","domingo","2021 May 16 02:30:00 PM","4.34"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001037","ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR)","2021","05","6,065","2,500","21.47","viernes","2021 May 07 01:45:00 PM","14.58"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001017","SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR)","2021","05","17,415","5,974","48.83","miércoles","2021 May 05 09:15:00 PM","14.57"
"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRÁ","18150001","REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ)","2021","05","11,337","4,771","87.79","sábado","2021 May 22 06:45:00 PM","5.18"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753002","GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ)","2021","05","9,170","3,448","37.61","domingo","2021 May 30 07:00:00 PM","16.22"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753015","GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ)","2021","05","5,112","2,627","36.56","domingo","2021 May 03 12:30:00 AM","5.51"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753009","PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ)","2021","05","4,216","1,582","43.08","jueves","2021 May 27 06:45:00 PM","4"
"85","CASANARE","85430","TRINIDAD","85430001","BOCAS DEL PAUTO (TRINIDAD - CASANARE)","2021","05","9,060","5,273","90.56","sábado","2021 May 15 06:45:00 PM","4.11"
"19","CAUCA","19318","GUAPI","19318008","LIMONES (GUAPI - CAUCA)","2021","05","8,690","3,527","36.14","lunes","2021 May 24 06:45:00 PM","9.45"
"19","CAUCA","19318","GUAPI","19318013","SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA)","2021","05","11,115","4,889","49.16","viernes","2021 May 21 07:15:00 PM","9.14"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418024","BETANIA - NAYA (LÓPEZ (MICAY) - CAUCA)","2021","05","6,403","2,197","29.68","lunes","2021 May 24 05:30:00 PM","8.47"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418033","BOCA GRANDE (LÓPEZ (MICAY) - CAUCA)","2021","05","4,509","983","30.56","viernes","2021 May 07 07:30:00 PM","5.43"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418038","ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA)","2021","05","4,218","1,715","25.41","viernes","2021 May 07 06:30:00 PM","7.01"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418009","NOANAMITO (LÓPEZ DE MICAY - CAUCA)","2021","05","4,597","1,396","40","martes","2021 May 25 03:45:00 PM","4.52"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418015","SAN ISIDRO (LÓPEZ DE MICAY - CAUCA)","2021","05","948","347","6.18","lunes","2021 May 31 05:30:00 PM","6.4"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418019","ZARAGOZA (LOPEZ DE MICAY - CAUCA)","2021","05","12,556","5,553","64.16","sábado","2021 May 01 07:15:00 PM","9"
"19","CAUCA","19809","TIMBIQUÍ","19809014","CHACÓN (TIMBIQUÍ - CAUCA)","2021","05","4,445","1,298","34.14","sábado","2021 May 01 08:00:00 PM","6.24"
"19","CAUCA","19809","TIMBIQUÍ","19809010","COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA)","2021","05","4,190","1,471","36.77","viernes","2021 May 07 08:00:00 PM","4.27"
"19","CAUCA","19809","TIMBIQUÍ","19809003","COTEJE (TIMBIQUÍ - CAUCA)","2021","05","6,930","4,043","34","jueves","2021 May 27 07:15:00 PM","7.45"
"19","CAUCA","19809","TIMBIQUÍ","19809026","LOS BRAZOS (TIMBIQUÍ - CAUCA)","2021","05","4,910","900","45.62","jueves","2021 May 13 07:15:00 PM","4.06"
"19","CAUCA","19809","TIMBIQUÍ","19809023","PUERTO SAIJA (TIMBIQUÍ - CAUCA)","2021","05","15,238","5,047","171.78","viernes","2021 May 07 07:00:00 PM","3.21"
"19","CAUCA","19809","TIMBIQUÍ","19809007","SAN JOSÉ (TIMBIQUÍ - CAUCA)","2021","05","7,549","4,853","41.16","martes","2021 May 11 06:30:00 PM","7.06"
"19","CAUCA","19809","TIMBIQUÍ","19809008","SANTA MARÍA (TIMBIQUÍ - CAUCA)","2021","05","14,585","5,922","69.95","viernes","2021 May 28 07:00:00 PM","8.19"
"27","CHOCÓ","27006","ACANDÍ","27006000","ACANDÍ (ACANDÍ - CHOCÓ)","2021","05","604,750","232,018","1,053.89","miércoles","2021 May 05 07:00:00 PM","23.31"
"27","CHOCÓ","27006","ACANDÍ","27006003","CAPURGANÁ (ACANDÍ - CHOCO)","2021","05","268,997","100,681","645.92","viernes","2021 May 14 09:45:00 PM","17.03"
"27","CHOCÓ","27006","ACANDÍ","27006007","SAN FRANCISCO (ACANDÍ - CHOCÓ)","2021","05","21,171","7,639","108.77","sábado","2021 May 15 06:45:00 PM","7.57"
"27","CHOCÓ","27025","ALTO BAUDÓ (PIE DE PATO)","27025000","CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ)","2021","05","47,415","14,585","118.01","martes","2021 May 12 12:00:00 AM","23.42"
"27","CHOCÓ","27075","BAHÍA SOLANO (MUTIS)","27075000","CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ)","2021","05","687,123","252,377","1,259.72","miércoles","2021 May 26 07:30:00 PM","23.54"
"27","CHOCÓ","27075","BAHÍA SOLANO (MUTIS)","27075001","CUPICA (BAHÍA SOLANO - CHOCÓ)","2021","05","65,489","23,692","142.33","lunes","2021 May 24 07:15:00 PM","23.11"
"27","CHOCÓ","27075","BAHÍA SOLANO (MUTIS)","27075002","EL VALLE (BAHÍA SOLANO - CHOCÓ)","2021","05","152,969","64,056","314.16","lunes","2021 May 17 07:30:00 PM","23.45"
"27","CHOCÓ","27077","BAJO BAUDÓ (PIZARRO)","27077905","BUENAVISTA (BAJO BAUDÓ (PIZARRO) - CHOCÓ)","2021","05","6,458","1,053","24.8","domingo","2021 May 23 06:15:00 PM","9.58"
"27","CHOCÓ","27077","BAJO BAUDÓ (PIZARRO)","27077000","PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ)","2021","05","203,902","96,357","382.8","jueves","2021 May 20 07:45:00 PM","23.55"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099000","BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ)","2021","05","104,812","30,818","229.08","jueves","2021 May 13 07:15:00 PM","19.41"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099002","LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ)","2021","05","4,754","2,098","60.8","sábado","2021 May 15 09:00:00 PM","3.16"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099005","NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ)","2021","05","12,609","3,742","60.8","lunes","2021 May 31 09:30:00 PM","7.35"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099008","PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO)","2021","05","13,107","3,413","84","domingo","2021 May 23 06:15:00 PM","7.04"
"27","CHOCÓ","27250","EL LITORAL DEL SAN JUAN","27250000","SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ)","2021","05","70,139","38,520","176.48","martes","2021 May 26 12:30:00 AM","17.57"
"27","CHOCÓ","27372","JURADÓ","27372000","JURADÓ (JURADÓ - CHOCÓ)","2021","05","161,498","73,009","303.68","miércoles","2021 May 19 07:45:00 PM","24"
"27","CHOCÓ","27425","MEDIO ATRATO (BETÉ)","27425000","BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ)","2021","05","21,576","10,795","72","lunes","2021 May 31 08:00:00 PM","12.36"
"27","CHOCÓ","27495","NUQUÍ","27495001","ARUSÍ (NUQUÍ - CHOCO)","2021","05","11,042","4,901","48","jueves","2021 May 27 07:15:00 PM","9.2"
"27","CHOCÓ","27495","NUQUÍ","27495912","COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ)","2021","05","5,290","1,951","11.32","domingo","2021 May 30 04:00:00 PM","19.08"
"27","CHOCÓ","27495","NUQUÍ","27495000","NUQUÍ (NUQUÍ - CHOCÓ)","2021","05","243,203","77,055","472.74","sábado","2021 May 08 07:45:00 PM","23.39"
"27","CHOCÓ","27495","NUQUÍ","27495011","PUERTO JAGUA (NUQUÍ - CHOCÓ)","2021","05","795","399","3.79","miércoles","2021 May 19 07:00:00 PM","8.04"
"27","CHOCÓ","27001","QUIBDÓ","27001029","TAGACHI (QUIBDÓ - CHOCÓ)","2021","05","9,391","3,091","41.04","domingo","2021 May 10 12:45:00 AM","8.41"
"27","CHOCÓ","27800","UNGUÍA","27800001","BALBOA (UNGUÍA - CHOCÓ)","2021","05","21,339","8,718","85.38","viernes","2021 May 14 08:15:00 PM","10.15"
"27","CHOCÓ","27800","UNGUÍA","27800005","TITUMATE (UNGUÍA - CHOCÓ)","2021","05","17,127","5,084","91.96","miércoles","2021 May 26 07:45:00 PM","8.51"
"27","CHOCÓ","27800","UNGUÍA","27800000","UNGUÍA (UNGUÍA - CHOCÓ)","2021","05","411,243","143,941","909.22","martes","2021 May 11 08:30:00 PM","22.18"
"94","GUAINÍA","94343","BARRANCOMINAS","94343000","BARRANCOMINAS (BARRANCOMINAS - GUAINÍA)","2021","05","51,807","15,993","164.12","viernes","2021 May 28 06:45:00 PM","13.37"
"94","GUAINÍA","94001","INÍRIDA","94001000","INÍRIDA (INÍRIDA - GUAINÍA)","2021","05","1,587,220","528,498","2,999.92","viernes","2021 May 21 02:30:00 PM","24"
"95","GUAVIARE","95200","MIRAFLORES","95200000","MIRAFLORES (MIRAFLORES - GUAVIARE)","2021","05","74,794","25,564","185.68","jueves","2021 May 20 07:00:00 PM","18.04"
"47","MAGDALENA","47189","CIÉNAGA","47189018","PALMOR (CIÉNAGA - MAGDALENA)","2021","05","92,113","33,292","181.63","sábado","2021 May 22 10:30:00 PM","23.2"
"50","META","50325","MAPIRIPÁN","50325000","MAPIRIPÁN (MAPIRIPÁN - META)","2021","05","146,793","58,974","308","jueves","2021 May 20 06:45:00 PM","23.37"
"52","NARIÑO","52250","EL CHARCO","52250023","BAZÁN (EL CHARCO - NARIÑO)","2021","05","18,944","8,303","96","jueves","2021 May 20 08:00:00 PM","8.08"
"52","NARIÑO","52250","EL CHARCO","52250003","BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO)","2021","05","4,217","3,171","27.52","martes","2021 May 25 06:45:00 PM","7"
"52","NARIÑO","52250","EL CHARCO","52250007","SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO)","2021","05","13,298","3,176","80","lunes","2021 May 31 07:30:00 PM","6.55"
"52","NARIÑO","52390","LA TOLA","52390005","AGUACATAL (LA TOLA - NARIÑO)","2021","05","2,140","455","13.47","martes","2021 May 18 06:15:00 PM","6.34"
"52","NARIÑO","52390","LA TOLA","52390013","AMÁRALES (LA TOLA - NARIÑO)","2021","05","9,668","2,976","61.66","martes","2021 May 25 08:30:00 PM","6.29"
"52","NARIÑO","52390","LA TOLA","52390003","LA VIGÍA DE LA MAR (LA TOLA - NARIÑO)","2021","05","6,076","3,261","31","domingo","2021 May 31 12:45:00 AM","8.24"
"52","NARIÑO","52390","LA TOLA","52390009","MULATOS (LA TOLA - NARIÑO)","2021","05","4,295","2,401","35.07","lunes","2021 May 10 06:30:00 PM","6.19"
"52","NARIÑO","52390","LA TOLA","52390016","SAN PABLO DEL MAR (LA TOLA - NARIÑO)","2021","05","4,918","1,494","27.52","martes","2021 May 25 06:45:00 PM","7.02"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835016","PITAL DE LA COSTA (TUMACO - NARIÑO)","2021","05","19,821","11,634","96","martes","2021 May 11 07:00:00 PM","8.53"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835212","PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO)","2021","05","2,842","1,022","19.42","sábado","2021 May 29 06:15:00 PM","7.17"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835217","SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO)","2021","05","18,638","6,634","134.4","miércoles","2021 May 26 07:00:00 PM","6.16"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835091","SANTA ROSA (TUMACO - NARIÑO)","2021","05","3,795","1,466","35.26","miércoles","2021 May 05 06:15:00 PM","5.51"
"52","NARIÑO","52696","SANTA BÁRBARA (ISCUANDÉ)","52696022","SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO)","2021","05","2,719","1,876","13.25","miércoles","2021 May 26 06:45:00 PM","8.59"
"86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","86573009","PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO)","2021","05","4,428","2,394","28.8","domingo","2021 May 16 08:00:00 PM","7.15"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109032","SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA)","2021","05","5,578","2,264","29.73","martes","2021 May 25 11:30:00 PM","8"
"97","VAUPÉS","97161","CARURÚ","97161000","CARURÚ (CARURÚ - VAUPÉS)","2021","05","20,423","5,268","86.77","miércoles","2021 May 19 06:45:00 PM","11.41"
"97","VAUPÉS","97001","MITÚ","97001000","MITÚ (MITÚ - VAUPÉS)","2021","05","1,257,930","375,515","2,674.38","miércoles","2021 May 06 12:00:00 AM","24"
"97","VAUPÉS","97666","TARAIRA","97666000","TARAIRA (TARAIRA - VAUPÉS)","2021","05","29,461","9,160","110.79","lunes","2021 May 25 12:45:00 AM","11.17"
"99","VICHADA","99773","CUMARIBO","99773000","CUMARIBO (CUMARIBO - VICHADA)","2021","05","299,048","130,192","638","viernes","2021 May 21 02:45:00 PM","23.52"
"99","VICHADA","99524","LA PRIMAVERA","99524000","LA PRIMAVERA (LA PRIMAVERA - VICHADA)","2021","05","346,303","160,982","680.58","miércoles","2021 May 05 06:30:00 PM","23.47"
"99","VICHADA","99001","PUERTO CARREÑO","99001002","CASUARITO (PUERTO CARREÑO - VICHADA)","2021","05","23,418","8,498","109.82","sábado","2021 May 22 06:30:00 PM","9.01"
"99","VICHADA","99001","PUERTO CARREÑO","99001000","PUERTO CARREÑO (PUERTO CARREÑO - VICHADA)","2021","05","2,323,099","769,016","4,292.64","viernes","2021 May 21 02:15:00 PM","24"
"99","VICHADA","99624","SANTA ROSALÍA","99624000","SANTA ROSALÍA (SANTA ROSALÍA - VICHADA)","2021","05","133,752","68,289","336.1","miércoles","2021 May 26 07:00:00 PM","18.13"
"91","AMAZONAS","91001","LETICIA","91001000","LETICIA (LETICIA - AMAZONAS)","2021","04","3,367,001","1,036,987","6,684.89","jueves","2021 Apr 08 02:15:00 PM","24"
"91","AMAZONAS","91540","PUERTO NARIÑO","91540000","PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS)","2021","04","103,983","36,710","216.13","lunes","2021 Apr 12 07:00:00 PM","24"
"91","AMAZONAS","91798","TARAPACÁ (ANM)","91798000","TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS)","2021","04","22,200","10,205","84.64","lunes","2021 Apr 12 07:45:00 PM","10.17"
"5","ANTIOQUIA","5873","VIGÍA DEL FUERTE","5873002","VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA)","2021","04","3,320","161","35.49","sábado","2021 Apr 24 07:00:00 PM","4.39"
"5","ANTIOQUIA","5873","VIGÍA DEL FUERTE","5873000","VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA)","2021","04","93,016","38,286","313.98","miércoles","2021 Apr 07 02:00:00 PM","11.43"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88001","SAN ANDRÉS","88001000","SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA)","2021","04","15,813,363","4,574,773","26,943.19","martes","2021 Apr 20 03:30:00 PM","24"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001007","ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR)","2021","04","17,858","9,518","177.26","sábado","2021 Apr 03 12:00:00 AM","5.27"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001037","ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR)","2021","04","6,886","2,794","20.32","viernes","2021 Apr 02 11:45:00 PM","15.03"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001017","SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR)","2021","04","13,114","4,518","49.76","viernes","2021 Apr 16 09:30:00 PM","10.52"
"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRÁ","18150001","REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ)","2021","04","15,248","7,141","82.97","sábado","2021 Apr 17 07:15:00 PM","8.13"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753002","GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ)","2021","04","11,863","5,017","41.06","viernes","2021 Apr 30 07:00:00 PM","17.32"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753015","GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ)","2021","04","5,789","3,019","36.8","sábado","2021 Apr 24 06:45:00 PM","6.54"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753009","PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ)","2021","04","5,149","2,022","45.52","sábado","2021 Apr 24 08:00:00 PM","5.26"
"85","CASANARE","85430","TRINIDAD","85430001","BOCAS DEL PAUTO (TRINIDAD - CASANARE)","2021","04","3,573","2,106","86.4","viernes","2021 Apr 30 06:15:00 PM","1.44"
"19","CAUCA","19318","GUAPI","19318008","LIMONES (GUAPI - CAUCA)","2021","04","8,156","3,213","37.08","jueves","2021 Apr 29 06:45:00 PM","9.19"
"19","CAUCA","19318","GUAPI","19318013","SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA)","2021","04","11,498","3,048","49.33","sábado","2021 Apr 10 07:30:00 PM","9.35"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418024","BETANIA - NAYA (LÓPEZ (MICAY) - CAUCA)","2021","04","6,286","2,119","28.64","lunes","2021 Apr 26 04:15:00 PM","8.5"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418033","BOCA GRANDE (LÓPEZ (MICAY) - CAUCA)","2021","04","4,639","1,015","33.28","jueves","2021 Apr 22 07:30:00 PM","5.39"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418038","ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA)","2021","04","4,112","1,482","26.18","sábado","2021 Apr 03 07:00:00 PM","6.42"
